,spot_idx,spot_id,spot_x,spot_y,region_id
khnkoonh-1,-1,,,,
khnkpdgi-1,-1,,,,
khnlaedc-1,-1,,,,
khnlbpbl-1,-1,,,,
khnlhnij-1,4911,spot_4911,10229.00920701027,3668.176777796191,4.0
khnliaan-1,4911,spot_4911,10229.00920701027,3668.176777796191,4.0
khnljobl-1,4911,spot_4911,10229.00920701027,3668.176777796191,4.0
khnlpjem-1,4911,spot_4911,10229.00920701027,3668.176777796191,4.0
khnmbjik-1,4911,spot_4911,10229.00920701027,3668.176777796191,4.0
khnmfkok-1,4911,spot_4911,10229.00920701027,3668.176777796191,4.0
khnmhgig-1,-1,,,,
khnmiiap-1,-1,,,,
khnmiiha-1,-1,,,,
khnmjhae-1,-1,,,,
khnmlnjb-1,-1,,,,
khnmmeng-1,-1,,,,
khnmnemi-1,-1,,,,
khnmnmdn-1,-1,,,,
khnnbeef-1,-1,,,,
khnncnaf-1,-1,,,,
khnnebop-1,-1,,,,
khnnekpp-1,-1,,,,
khnnepie-1,-1,,,,
khnnimbk-1,-1,,,,
khnnkdag-1,-1,,,,
khnnmamn-1,-1,,,,
khnoaknf-1,4911,spot_4911,10229.00920701027,3668.176777796191,4.0
khnocplc-1,4911,spot_4911,10229.00920701027,3668.176777796191,4.0
khnofcef-1,4911,spot_4911,10229.00920701027,3668.176777796191,4.0
khnogaki-1,-1,,,,
khnojkef-1,-1,,,,
khnolfde-1,4911,spot_4911,10229.00920701027,3668.176777796191,4.0
khnpbagc-1,4911,spot_4911,10229.00920701027,3668.176777796191,4.0
khnpbfno-1,4911,spot_4911,10229.00920701027,3668.176777796191,4.0
khnpceaj-1,4911,spot_4911,10229.00920701027,3668.176777796191,4.0
khnpcofd-1,-1,,,,
khnpdfcc-1,-1,,,,
khnpemge-1,-1,,,,
khnpfgjk-1,5026,spot_5026,10279.00920701027,3754.779318174634,4.0
khnploff-1,5026,spot_5026,10279.00920701027,3754.779318174634,4.0
khnpmifm-1,-1,,,,
khnpmkjf-1,-1,,,,
khnpnaeg-1,4912,spot_4912,10329.00920701027,3668.176777796191,4.0
khnppccp-1,-1,,,,
khoaabii-1,-1,,,,
khoacohp-1,-1,,,,
khoadenm-1,-1,,,,
khoaebpi-1,-1,,,,
khoaejad-1,-1,,,,
khoaeled-1,-1,,,,
khoagndf-1,-1,,,,
khoahbdh-1,-1,,,,
khoalmob-1,-1,,,,
khoamcnh-1,5027,spot_5027,10379.00920701027,3754.779318174634,4.0
khobbgpl-1,-1,,,,
khobddng-1,-1,,,,
khobhfan-1,-1,,,,
khobifnb-1,-1,,,,
khobkdnl-1,-1,,,,
khobnchd-1,-1,,,,
khocacpa-1,-1,,,,
khocdloo-1,-1,,,,
khocdmjh-1,-1,,,,
khocdoke-1,-1,,,,
khocghpo-1,-1,,,,
khochajh-1,-1,,,,
khocjbel-1,-1,,,,
khocoich-1,4912,spot_4912,10329.00920701027,3668.176777796191,4.0
khocpcif-1,-1,,,,
khodcpai-1,-1,,,,
khodhnhl-1,4798,spot_4798,10379.00920701027,3581.574237417747,4.0
khodjdfl-1,-1,,,,
khodmfik-1,-1,,,,
khodnkfg-1,-1,,,,
khodoacf-1,4798,spot_4798,10379.00920701027,3581.574237417747,4.0
khodoeff-1,-1,,,,
khodpnlc-1,4798,spot_4798,10379.00920701027,3581.574237417747,4.0
khoedlcf-1,4798,spot_4798,10379.00920701027,3581.574237417747,4.0
khoehapd-1,4798,spot_4798,10379.00920701027,3581.574237417747,4.0
khoekeml-1,4798,spot_4798,10379.00920701027,3581.574237417747,4.0
khoeklpd-1,-1,,,,
khoencgh-1,-1,,,,
khoeochc-1,-1,,,,
khoephaa-1,-1,,,,
khofaffh-1,-1,,,,
khofedan-1,-1,,,,
khoffmhl-1,-1,,,,
khofhodb-1,4912,spot_4912,10329.00920701027,3668.176777796191,4.0
khoficeg-1,-1,,,,
khofpjfd-1,-1,,,,
khogbmab-1,-1,,,,
khogcjfh-1,4912,spot_4912,10329.00920701027,3668.176777796191,4.0
khogefhf-1,-1,,,,
khogenbl-1,-1,,,,
khoghbmn-1,-1,,,,
khogjcec-1,-1,,,,
khogkifa-1,-1,,,,
khogmkkj-1,-1,,,,
khogmnll-1,4797,spot_4797,10279.00920701027,3581.574237417747,4.0
khogpoda-1,4797,spot_4797,10279.00920701027,3581.574237417747,4.0
khohkhok-1,4797,spot_4797,10279.00920701027,3581.574237417747,4.0
khohnnff-1,4797,spot_4797,10279.00920701027,3581.574237417747,4.0
khohofge-1,5025,spot_5025,10179.00920701027,3754.779318174634,4.0
khoiecbj-1,-1,,,,
khoiekeo-1,-1,,,,
khoifapm-1,-1,,,,
khoifllf-1,-1,,,,
khoifnal-1,-1,,,,
khoigfhj-1,-1,,,,
khoijmdp-1,-1,,,,
khoimjpe-1,-1,,,,
khoinhkm-1,-1,,,,
khoinjah-1,-1,,,,
khojbnfc-1,5140,spot_5140,10229.00920701027,3841.3818585530794,4.0
khojdhbj-1,5140,spot_5140,10229.00920701027,3841.3818585530794,4.0
khojfdmn-1,-1,,,,
khojhhdi-1,-1,,,,
khojhjoa-1,5139,spot_5139,10129.00920701027,3841.3818585530794,4.0
khojjomo-1,5139,spot_5139,10129.00920701027,3841.3818585530794,4.0
khojkbgp-1,-1,,,,
khokbkhg-1,-1,,,,
khokgeel-1,-1,,,,
khokkcnd-1,-1,,,,
khoknkml-1,-1,,,,
kholaklg-1,-1,,,,
kholckpe-1,-1,,,,
kholdecd-1,-1,,,,
kholdild-1,5139,spot_5139,10129.00920701027,3841.3818585530794,4.0
kholegpa-1,-1,,,,
kholjhnk-1,-1,,,,
kholjici-1,-1,,,,
kholjjdj-1,-1,,,,
kholmdhb-1,-1,,,,
khomcegh-1,5139,spot_5139,10129.00920701027,3841.3818585530794,4.0
khommgmi-1,5139,spot_5139,10129.00920701027,3841.3818585530794,4.0
khoncajh-1,-1,,,,
khondlod-1,5139,spot_5139,10129.00920701027,3841.3818585530794,4.0
khonjmgp-1,-1,,,,
khonkkjd-1,5139,spot_5139,10129.00920701027,3841.3818585530794,4.0
khooafll-1,5139,spot_5139,10129.00920701027,3841.3818585530794,4.0
khooekpc-1,5253,spot_5253,10079.00920701027,3927.984398931522,4.0
khoolhha-1,-1,,,,
khoomajk-1,5253,spot_5253,10079.00920701027,3927.984398931522,4.0
khoonnef-1,5253,spot_5253,10079.00920701027,3927.984398931522,4.0
khoonnhp-1,-1,,,,
khoopfon-1,-1,,,,
khopallc-1,5253,spot_5253,10079.00920701027,3927.984398931522,4.0
khopbjad-1,5253,spot_5253,10079.00920701027,3927.984398931522,4.0
khopbkgg-1,5253,spot_5253,10079.00920701027,3927.984398931522,4.0
khopeipc-1,5253,spot_5253,10079.00920701027,3927.984398931522,4.0
khopggck-1,-1,,,,
khopggde-1,-1,,,,
khophmok-1,-1,,,,
khopjnnf-1,5254,spot_5254,10179.00920701027,3927.984398931522,4.0
khoplhco-1,5254,spot_5254,10179.00920701027,3927.984398931522,4.0
khoppmka-1,5254,spot_5254,10179.00920701027,3927.984398931522,4.0
khpaajmo-1,-1,,,,
khpaaknn-1,5254,spot_5254,10179.00920701027,3927.984398931522,4.0
khpaeccm-1,-1,,,,
khpaeccp-1,-1,,,,
khpamggi-1,-1,,,,
khpamgkm-1,-1,,,,
khpaoelm-1,-1,,,,
khpaofcp-1,-1,,,,
khpbddba-1,-1,,,,
khpbgimf-1,-1,,,,
khpbhajl-1,-1,,,,
khpbilnk-1,-1,,,,
khpbiocb-1,-1,,,,
khpblmdb-1,-1,,,,
khpbmjan-1,-1,,,,
khpcgcoj-1,5139,spot_5139,10129.00920701027,3841.3818585530794,4.0
khpchgfg-1,5139,spot_5139,10129.00920701027,3841.3818585530794,4.0
khpckcab-1,5139,spot_5139,10129.00920701027,3841.3818585530794,4.0
khpckdag-1,-1,,,,
khpckdim-1,-1,,,,
khpdbkik-1,-1,,,,
khpdbkpn-1,-1,,,,
khpdcoap-1,-1,,,,
khpdddad-1,-1,,,,
khpddfgn-1,-1,,,,
khpddhmo-1,-1,,,,
khpdened-1,-1,,,,
khpdepmo-1,-1,,,,
khpdjgmm-1,-1,,,,
khpebhbc-1,-1,,,,
khpecapo-1,5139,spot_5139,10129.00920701027,3841.3818585530794,4.0
khpeehim-1,-1,,,,
khpeenom-1,-1,,,,
khpefgnh-1,-1,,,,
khpegfgc-1,5253,spot_5253,10079.00920701027,3927.984398931522,4.0
khpeiebb-1,-1,,,,
khpejgjd-1,-1,,,,
khpemgik-1,-1,,,,
khpeofdk-1,-1,,,,
khpepalp-1,-1,,,,
khpfacek-1,5138,spot_5138,10029.00920701027,3841.3818585530794,4.0
khpfblkm-1,-1,,,,
khpfddal-1,5138,spot_5138,10029.00920701027,3841.3818585530794,4.0
khpfdije-1,5138,spot_5138,10029.00920701027,3841.3818585530794,4.0
khpfednc-1,-1,,,,
khpfendb-1,-1,,,,
khpfhjnh-1,-1,,,,
khpfmglf-1,-1,,,,
khpfmiol-1,-1,,,,
khpgbjii-1,-1,,,,
khpgdeoi-1,-1,,,,
khpgemcc-1,-1,,,,
khpgfmcb-1,-1,,,,
khpghlbj-1,5138,spot_5138,10029.00920701027,3841.3818585530794,4.0
khpgifck-1,5138,spot_5138,10029.00920701027,3841.3818585530794,4.0
khpgkfcd-1,5138,spot_5138,10029.00920701027,3841.3818585530794,4.0
khpgkkee-1,5138,spot_5138,10029.00920701027,3841.3818585530794,4.0
khpgnnog-1,-1,,,,
khpgoobl-1,-1,,,,
khpgpgil-1,-1,,,,
khphaiga-1,-1,,,,
khphbjla-1,-1,,,,
khphdjdn-1,-1,,,,
khphdonj-1,-1,,,,
khphfaof-1,4910,spot_4910,10129.00920701027,3668.176777796191,4.0
khphfdgl-1,4910,spot_4910,10129.00920701027,3668.176777796191,4.0
khphinfl-1,4910,spot_4910,10129.00920701027,3668.176777796191,4.0
khphnodl-1,-1,,,,
khphocci-1,-1,,,,
khpicbfc-1,4795,spot_4795,10079.00920701027,3581.574237417747,4.0
khpielln-1,-1,,,,
khpiheck-1,-1,,,,
khpihggg-1,-1,,,,
khpijnnp-1,4910,spot_4910,10129.00920701027,3668.176777796191,4.0
khpilhje-1,4910,spot_4910,10129.00920701027,3668.176777796191,4.0
khpilndp-1,-1,,,,
khpimbnc-1,-1,,,,
khpimghd-1,-1,,,,
khpimhjc-1,-1,,,,
khpimnlp-1,-1,,,,
khpiobjk-1,-1,,,,
khpjdfkb-1,-1,,,,
khpjmkfk-1,-1,,,,
khpjmlie-1,-1,,,,
khpjneoo-1,-1,,,,
khpjnffc-1,-1,,,,
khpjogpb-1,-1,,,,
khpjopcb-1,-1,,,,
khpkakml-1,4910,spot_4910,10129.00920701027,3668.176777796191,4.0
khpkcaon-1,4910,spot_4910,10129.00920701027,3668.176777796191,4.0
khpkcpgf-1,4910,spot_4910,10129.00920701027,3668.176777796191,4.0
khpkdigi-1,-1,,,,
khpkecbm-1,-1,,,,
khpkeilf-1,-1,,,,
khpkfbmf-1,-1,,,,
khpkflbi-1,4910,spot_4910,10129.00920701027,3668.176777796191,4.0
khpkfplc-1,4910,spot_4910,10129.00920701027,3668.176777796191,4.0
khpkhlhc-1,-1,,,,
khpkkcbd-1,-1,,,,
khpkkdck-1,-1,,,,
khpkmdfb-1,-1,,,,
khpkmpnk-1,5025,spot_5025,10179.00920701027,3754.779318174634,4.0
khpkoabl-1,5025,spot_5025,10179.00920701027,3754.779318174634,4.0
khplcelc-1,5025,spot_5025,10179.00920701027,3754.779318174634,4.0
khpldcpj-1,5025,spot_5025,10179.00920701027,3754.779318174634,4.0
khpleejp-1,5025,spot_5025,10179.00920701027,3754.779318174634,4.0
khplhdnb-1,-1,,,,
khplhnhd-1,-1,,,,
khplhpje-1,-1,,,,
khplkcmm-1,5025,spot_5025,10179.00920701027,3754.779318174634,4.0
khplklkl-1,-1,,,,
khplopah-1,-1,,,,
khpmalim-1,-1,,,,
khpmfgcc-1,-1,,,,
khpmjkpb-1,-1,,,,
khpmkonf-1,5025,spot_5025,10179.00920701027,3754.779318174634,4.0
khpmlbfm-1,-1,,,,
khpmlobb-1,-1,,,,
khpmndal-1,-1,,,,
khpmnfki-1,5025,spot_5025,10179.00920701027,3754.779318174634,4.0
khpnchjm-1,5025,spot_5025,10179.00920701027,3754.779318174634,4.0
khpncleo-1,-1,,,,
khpnfjdf-1,-1,,,,
khpnihom-1,-1,,,,
khpnjljk-1,5025,spot_5025,10179.00920701027,3754.779318174634,4.0
khpnkpmd-1,-1,,,,
khpnlmhn-1,-1,,,,
khpnndpm-1,4910,spot_4910,10129.00920701027,3668.176777796191,4.0
khpoacdj-1,4911,spot_4911,10229.00920701027,3668.176777796191,4.0
khpogejf-1,-1,,,,
khpoggck-1,-1,,,,
khpoggmf-1,-1,,,,
khpoiani-1,-1,,,,
khpomega-1,4796,spot_4796,10179.00920701027,3581.574237417747,4.0
khpomffc-1,4796,spot_4796,10179.00920701027,3581.574237417747,4.0
khppanhk-1,4796,spot_4796,10179.00920701027,3581.574237417747,4.0
khppdfeh-1,-1,,,,
khppeepn-1,-1,,,,
khppfahd-1,4909,spot_4909,10029.00920701027,3668.176777796191,4.0
khppfckn-1,4909,spot_4909,10029.00920701027,3668.176777796191,4.0
khppjkno-1,4909,spot_4909,10029.00920701027,3668.176777796191,4.0
khppljhn-1,-1,,,,
kiaablhi-1,-1,,,,
kiaadidl-1,-1,,,,
kiaaefek-1,-1,,,,
kiaaemkp-1,-1,,,,
kiaafnje-1,-1,,,,
kiaagbji-1,-1,,,,
kiaakggn-1,-1,,,,
kiaamcaj-1,-1,,,,
kiaamogb-1,-1,,,,
kiabclcd-1,-1,,,,
kiabfblh-1,-1,,,,
kiabhhlo-1,-1,,,,
kiabimje-1,4909,spot_4909,10029.00920701027,3668.176777796191,4.0
kiabkkgh-1,4909,spot_4909,10029.00920701027,3668.176777796191,4.0
kiablhpg-1,4909,spot_4909,10029.00920701027,3668.176777796191,4.0
kiabllci-1,4909,spot_4909,10029.00920701027,3668.176777796191,4.0
kiabndne-1,-1,,,,
kiabnnni-1,-1,,,,
kiabpman-1,-1,,,,
kiacajbe-1,4781,spot_4781,8679.00920701027,3581.574237417747,3.0
kiacbeac-1,-1,,,,
kiacccom-1,-1,,,,
kiacdjen-1,-1,,,,
kiacdjgb-1,-1,,,,
kiacklda-1,-1,,,,
kiaclfic-1,-1,,,,
kiacmaah-1,-1,,,,
kiadcaeh-1,-1,,,,
kiadcohb-1,-1,,,,
kiadgnhb-1,-1,,,,
kiadhbhi-1,-1,,,,
kiadinih-1,-1,,,,
kiadoiij-1,-1,,,,
kiadookl-1,-1,,,,
kiadpnpa-1,-1,,,,
kiaedbln-1,-1,,,,
kiaedplb-1,-1,,,,
kiaeeeac-1,-1,,,,
kiaejkdh-1,-1,,,,
kiaejmbh-1,-1,,,,
kiaffhhc-1,4781,spot_4781,8679.00920701027,3581.574237417747,3.0
kiafflpm-1,4781,spot_4781,8679.00920701027,3581.574237417747,3.0
kiaficfa-1,4781,spot_4781,8679.00920701027,3581.574237417747,3.0
kiafmgjp-1,4781,spot_4781,8679.00920701027,3581.574237417747,3.0
kiafmmji-1,4781,spot_4781,8679.00920701027,3581.574237417747,3.0
kiafppbg-1,4781,spot_4781,8679.00920701027,3581.574237417747,3.0
kiagadgk-1,-1,,,,
kiagcaod-1,-1,,,,
kiagcfme-1,-1,,,,
kiagegil-1,-1,,,,
kiaghmdj-1,4895,spot_4895,8629.00920701027,3668.176777796191,3.0
kiagllbh-1,4895,spot_4895,8629.00920701027,3668.176777796191,3.0
kiaglnko-1,4895,spot_4895,8629.00920701027,3668.176777796191,3.0
kiagndln-1,-1,,,,
kiagnpke-1,-1,,,,
kiagpfdf-1,-1,,,,
kiahbbbn-1,-1,,,,
kiahdped-1,-1,,,,
kiaheolg-1,-1,,,,
kiahfbje-1,-1,,,,
kiahfmin-1,-1,,,,
kiahiblc-1,-1,,,,
kiahiocm-1,-1,,,,
kiahkmoj-1,-1,,,,
kiahkpbk-1,-1,,,,
kiahlcep-1,-1,,,,
kiahmkkf-1,4896,spot_4896,8729.00920701027,3668.176777796191,3.0
kiahoefi-1,4896,spot_4896,8729.00920701027,3668.176777796191,3.0
kiaidaio-1,-1,,,,
kiaifcee-1,-1,,,,
kiaigiaj-1,-1,,,,
kiaihald-1,4896,spot_4896,8729.00920701027,3668.176777796191,3.0
kiaiilga-1,-1,,,,
kiaikgjh-1,-1,,,,
kiaimffo-1,-1,,,,
kiaioopf-1,-1,,,,
kiajaofb-1,-1,,,,
kiajbkjj-1,-1,,,,
kiajikna-1,-1,,,,
kiajkbcf-1,-1,,,,
kiajofok-1,-1,,,,
kiajopjm-1,-1,,,,
kiajpkhi-1,-1,,,,
kiakbdoo-1,-1,,,,
kiakbnaf-1,-1,,,,
kiakcako-1,-1,,,,
kiakdcdb-1,-1,,,,
kiakfdmh-1,-1,,,,
kiakgpec-1,-1,,,,
kiakhcli-1,4896,spot_4896,8729.00920701027,3668.176777796191,3.0
kiakhibo-1,4896,spot_4896,8729.00920701027,3668.176777796191,3.0
kiakikib-1,4896,spot_4896,8729.00920701027,3668.176777796191,3.0
kiaknhnc-1,4896,spot_4896,8729.00920701027,3668.176777796191,3.0
kiakpeik-1,-1,,,,
kiakpgkp-1,-1,,,,
kiakpnhn-1,-1,,,,
kialbbde-1,4896,spot_4896,8729.00920701027,3668.176777796191,3.0
kialbeni-1,-1,,,,
kialbijh-1,5011,spot_5011,8779.00920701027,3754.779318174634,3.0
kialcfof-1,5011,spot_5011,8779.00920701027,3754.779318174634,3.0
kialdamb-1,-1,,,,
kialgnja-1,-1,,,,
kialignk-1,-1,,,,
kialmbhf-1,-1,,,,
kiamblkm-1,-1,,,,
kiambpll-1,-1,,,,
kiamfeao-1,-1,,,,
kiamldaa-1,-1,,,,
kiampbem-1,-1,,,,
kiampdeb-1,-1,,,,
kianbnjl-1,-1,,,,
kianeacm-1,-1,,,,
kianfpaj-1,-1,,,,
kianifid-1,-1,,,,
kianlofb-1,-1,,,,
kianoolm-1,4897,spot_4897,8829.00920701027,3668.176777796191,3.0
kianphmj-1,4897,spot_4897,8829.00920701027,3668.176777796191,3.0
kiaodhkg-1,-1,,,,
kiaodlfp-1,-1,,,,
kiaogcad-1,-1,,,,
kiaogmcl-1,-1,,,,
kiaoiald-1,-1,,,,
kiaonfog-1,-1,,,,
kiaonhlo-1,4898,spot_4898,8929.00920701027,3668.176777796191,3.0
kiaookbj-1,4898,spot_4898,8929.00920701027,3668.176777796191,3.0
kiapelpj-1,4898,spot_4898,8929.00920701027,3668.176777796191,3.0
kiapfjhe-1,-1,,,,
kibaaejm-1,-1,,,,
kibaccbn-1,-1,,,,
kibaenjm-1,4896,spot_4896,8729.00920701027,3668.176777796191,3.0
kibagiel-1,-1,,,,
kibaimgf-1,-1,,,,
kibajijk-1,-1,,,,
kibalpob-1,-1,,,,
kibbbgfe-1,4897,spot_4897,8829.00920701027,3668.176777796191,3.0
kibbcpjc-1,-1,,,,
kibbejkh-1,4783,spot_4783,8879.00920701027,3581.574237417747,3.0
kibbfmfh-1,-1,,,,
kibbgjpe-1,-1,,,,
kibblbgp-1,-1,,,,
kibbnkkb-1,-1,,,,
kibbonpl-1,-1,,,,
kibbpfom-1,4897,spot_4897,8829.00920701027,3668.176777796191,3.0
kibcaokb-1,4897,spot_4897,8829.00920701027,3668.176777796191,3.0
kibcbnbg-1,4897,spot_4897,8829.00920701027,3668.176777796191,3.0
kibccgbj-1,-1,,,,
kibcdlik-1,-1,,,,
kibcepap-1,5010,spot_5010,8679.00920701027,3754.779318174634,3.0
kibckbbn-1,5010,spot_5010,8679.00920701027,3754.779318174634,3.0
kibckjik-1,-1,,,,
kibcljlp-1,-1,,,,
kibcmbib-1,-1,,,,
kibcppid-1,-1,,,,
kibdahbf-1,-1,,,,
kibdcpco-1,-1,,,,
kibdfanm-1,5010,spot_5010,8679.00920701027,3754.779318174634,3.0
kibdkdfg-1,5010,spot_5010,8679.00920701027,3754.779318174634,3.0
kibdlafg-1,5010,spot_5010,8679.00920701027,3754.779318174634,3.0
kibeaecg-1,5010,spot_5010,8679.00920701027,3754.779318174634,3.0
kibecfcc-1,5010,spot_5010,8679.00920701027,3754.779318174634,3.0
kibedpma-1,5010,spot_5010,8679.00920701027,3754.779318174634,3.0
kibegmho-1,5010,spot_5010,8679.00920701027,3754.779318174634,3.0
kibeinmo-1,5010,spot_5010,8679.00920701027,3754.779318174634,3.0
kibejpgd-1,-1,,,,
kibelekl-1,-1,,,,
kibelflf-1,-1,,,,
kibeljgi-1,-1,,,,
kibemdjo-1,5125,spot_5125,8729.00920701027,3841.3818585530794,3.0
kibeneec-1,5125,spot_5125,8729.00920701027,3841.3818585530794,3.0
kibepilm-1,-1,,,,
kibepjff-1,-1,,,,
kibepmdc-1,-1,,,,
kibfajlj-1,-1,,,,
kibfekej-1,-1,,,,
kibfhhka-1,-1,,,,
kibfhiom-1,-1,,,,
kibfkbom-1,5010,spot_5010,8679.00920701027,3754.779318174634,3.0
kibgclnb-1,5010,spot_5010,8679.00920701027,3754.779318174634,3.0
kibgfmdb-1,5010,spot_5010,8679.00920701027,3754.779318174634,3.0
kibggffc-1,5124,spot_5124,8629.00920701027,3841.3818585530794,3.0
kibghdna-1,5124,spot_5124,8629.00920701027,3841.3818585530794,3.0
kibgkfji-1,-1,,,,
kibglklk-1,-1,,,,
kibgmeed-1,-1,,,,
kibgnffi-1,-1,,,,
kibhdajc-1,5124,spot_5124,8629.00920701027,3841.3818585530794,3.0
kibhecjb-1,5354,spot_5354,8729.00920701027,4014.586939309966,3.0
kibhejno-1,5354,spot_5354,8729.00920701027,4014.586939309966,3.0
kibhfken-1,-1,,,,
kibhmnch-1,-1,,,,
kibhoiee-1,-1,,,,
kibiddpj-1,-1,,,,
kibifbci-1,-1,,,,
kibifdpg-1,-1,,,,
kibifpak-1,5354,spot_5354,8729.00920701027,4014.586939309966,3.0
kibiggjc-1,-1,,,,
kibihbip-1,-1,,,,
kibihdgp-1,-1,,,,
kibihdpi-1,5240,spot_5240,8779.00920701027,3927.984398931522,3.0
kibiknlg-1,-1,,,,
kibinjpk-1,-1,,,,
kibiogpp-1,-1,,,,
kibjbmci-1,-1,,,,
kibjbmdg-1,-1,,,,
kibjdaip-1,5240,spot_5240,8779.00920701027,3927.984398931522,3.0
kibjdhgg-1,-1,,,,
kibjefmk-1,-1,,,,
kibjiioh-1,-1,,,,
kibjmjdp-1,-1,,,,
kibjmond-1,-1,,,,
kibjnggk-1,-1,,,,
kibjofim-1,-1,,,,
kibjolka-1,5355,spot_5355,8829.00920701027,4014.586939309966,3.0
kibjpgko-1,5355,spot_5355,8829.00920701027,4014.586939309966,3.0
kibkabcg-1,-1,,,,
kibkdgpb-1,5355,spot_5355,8829.00920701027,4014.586939309966,3.0
kibkipcg-1,5355,spot_5355,8829.00920701027,4014.586939309966,3.0
kibkjjpn-1,-1,,,,
kibkmbip-1,5240,spot_5240,8779.00920701027,3927.984398931522,3.0
kibkmgif-1,-1,,,,
kibkoogd-1,-1,,,,
kibkpbjh-1,5240,spot_5240,8779.00920701027,3927.984398931522,3.0
kiblbbcd-1,-1,,,,
kiblbhan-1,-1,,,,
kiblbimd-1,5240,spot_5240,8779.00920701027,3927.984398931522,3.0
kiblcmjg-1,5240,spot_5240,8779.00920701027,3927.984398931522,3.0
kibldpbc-1,-1,,,,
kiblhkel-1,-1,,,,
kibljlma-1,-1,,,,
kibmaebf-1,-1,,,,
kibmbhph-1,-1,,,,
kibmccda-1,-1,,,,
kibmfaoh-1,-1,,,,
kibmfkhc-1,-1,,,,
kibmgjih-1,-1,,,,
kibmhgod-1,-1,,,,
kibmiooc-1,-1,,,,
kibmobhm-1,5239,spot_5239,8679.00920701027,3927.984398931522,3.0
kibmodnb-1,5239,spot_5239,8679.00920701027,3927.984398931522,3.0
kibmpinp-1,-1,,,,
kibnbhbj-1,-1,,,,
kibndjbc-1,-1,,,,
kibnfhfn-1,-1,,,,
kibnflnc-1,-1,,,,
kibnglni-1,5353,spot_5353,8629.00920701027,4014.586939309966,3.0
kibnobbi-1,5353,spot_5353,8629.00920701027,4014.586939309966,3.0
kibobpbn-1,-1,,,,
kibofbaj-1,-1,,,,
kibohogd-1,-1,,,,
kibojdnn-1,-1,,,,
kibolfhb-1,-1,,,,
kibpgmca-1,-1,,,,
kibpnijo-1,-1,,,,
kibppcbk-1,5239,spot_5239,8679.00920701027,3927.984398931522,3.0
kicabffk-1,5239,spot_5239,8679.00920701027,3927.984398931522,3.0
kicachoa-1,5239,spot_5239,8679.00920701027,3927.984398931522,3.0
kicaeoif-1,-1,,,,
kicagjck-1,-1,,,,
kicagkdf-1,-1,,,,
kicahggi-1,-1,,,,
kicaidab-1,-1,,,,
kicajaik-1,-1,,,,
kicapfjk-1,-1,,,,
kicbahjp-1,-1,,,,
kicbbmfd-1,5011,spot_5011,8779.00920701027,3754.779318174634,3.0
kicbbocc-1,5011,spot_5011,8779.00920701027,3754.779318174634,3.0
kicbecig-1,-1,,,,
kicbegli-1,-1,,,,
kicbgadp-1,-1,,,,
kiccbdae-1,-1,,,,
kicccaaf-1,5125,spot_5125,8729.00920701027,3841.3818585530794,3.0
kiccnhhk-1,-1,,,,
kiccomfo-1,-1,,,,
kiccplof-1,-1,,,,
kicdcodc-1,5125,spot_5125,8729.00920701027,3841.3818585530794,3.0
kicdffdb-1,5125,spot_5125,8729.00920701027,3841.3818585530794,3.0
kicdfoag-1,5125,spot_5125,8729.00920701027,3841.3818585530794,3.0
kicdkoel-1,-1,,,,
kicdleje-1,-1,,,,
kicdoakk-1,5125,spot_5125,8729.00920701027,3841.3818585530794,3.0
kicdoime-1,-1,,,,
kiceigjm-1,-1,,,,
kicejkji-1,-1,,,,
kicelbki-1,5126,spot_5126,8829.00920701027,3841.3818585530794,3.0
kicelgbo-1,5126,spot_5126,8829.00920701027,3841.3818585530794,3.0
kicembip-1,5126,spot_5126,8829.00920701027,3841.3818585530794,3.0
kicemglf-1,-1,,,,
kicfbfno-1,-1,,,,
kicfbojf-1,-1,,,,
kicffdek-1,-1,,,,
kicfijlm-1,-1,,,,
kicfiomi-1,5011,spot_5011,8779.00920701027,3754.779318174634,3.0
kicfldlo-1,5011,spot_5011,8779.00920701027,3754.779318174634,3.0
kicfohbi-1,5011,spot_5011,8779.00920701027,3754.779318174634,3.0
kicgeoca-1,5011,spot_5011,8779.00920701027,3754.779318174634,3.0
kicghcoo-1,5011,spot_5011,8779.00920701027,3754.779318174634,3.0
kicghfmj-1,5011,spot_5011,8779.00920701027,3754.779318174634,3.0
kicghoda-1,5011,spot_5011,8779.00920701027,3754.779318174634,3.0
kicgilml-1,5011,spot_5011,8779.00920701027,3754.779318174634,3.0
kicgjbof-1,5011,spot_5011,8779.00920701027,3754.779318174634,3.0
kichbklk-1,5011,spot_5011,8779.00920701027,3754.779318174634,3.0
kichcmlf-1,5011,spot_5011,8779.00920701027,3754.779318174634,3.0
kicheojd-1,-1,,,,
kichgehe-1,5011,spot_5011,8779.00920701027,3754.779318174634,3.0
kichggem-1,-1,,,,
kichhmmb-1,-1,,,,
kichiheg-1,-1,,,,
kichnfnc-1,-1,,,,
kicibfdj-1,-1,,,,
kicicogb-1,-1,,,,
kicieomc-1,-1,,,,
kicifacg-1,5126,spot_5126,8829.00920701027,3841.3818585530794,3.0
kicigenm-1,-1,,,,
kicijbcl-1,-1,,,,
kicikbhc-1,-1,,,,
kicilkih-1,-1,,,,
kicinkic-1,-1,,,,
kicinolk-1,-1,,,,
kicipfkl-1,-1,,,,
kicipnkd-1,-1,,,,
kicjbfoe-1,-1,,,,
kicjbgjf-1,-1,,,,
kicjcnop-1,-1,,,,
